Name	number_unique_genes	number_multiple_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_missing_genes
Sulfolobus_solfataricus_P2_renamed	43	0	79	TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR02389,TIGR03673,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00283,TIGR00425,TIGR03665
Candidatus_Caldiarchaeum_subterraneum_renamed	38	1	83	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR00111,TIGR01213,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00373,TIGR01008,TIGR00405,TIGR00448	TIGR02236	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Thaumarchaeota_bin_Fn1_renamed	37	1	84	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03670,TIGR00337,TIGR01018,TIGR00373,TIGR01008,TIGR00405,TIGR00448	TIGR01046	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR03626,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Metallosphaera_sedula_DSM_5348_renamed	43	0	79	TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR02389,TIGR03673,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00283,TIGR00425,TIGR03665
HM82_Bin1_renamed	29	7	86	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03672,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00491,TIGR03680,TIGR00279,TIGR00442,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR00337,TIGR01018,TIGR00373,TIGR01008,TIGR00448	TIGR00111,TIGR00134,TIGR00392,TIGR01052,TIGR00398,TIGR03670,TIGR00405	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR03629,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02338,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR02236,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR01046,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Saccharolobus_solfataricus_P2_renamed	43	0	79	TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR02389,TIGR03673,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00283,TIGR00425,TIGR03665
Vulcanisaeta_distributa_DSM_14429_renamed	41	0	81	TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR02389,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR00111,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Nitrosocosmicus_oleophilus_strain_MY3_renamed	38	0	84	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR03629,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Nitrosocosmicus_hydrocola_strain_G61_renamed	38	0	84	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR03629,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Pyrobaculum_calidifontis_JCM_11548__crenarchaeotes_2_renamed	43	0	79	TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR02389,TIGR03673,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00283,TIGR00425,TIGR03665
EGM_Bin2_renamed	17	11	94	TIGR01012,TIGR00291,TIGR03629,TIGR03672,TIGR01028,TIGR00037,TIGR00522,TIGR00323,TIGR00491,TIGR00279,TIGR00456,TIGR00982,TIGR00337,TIGR01018,TIGR00373,TIGR00405,TIGR00448	TIGR00468,TIGR01020,TIGR00064,TIGR00111,TIGR03671,TIGR02338,TIGR00335,TIGR00134,TIGR03680,TIGR01052,TIGR00398	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR00521,TIGR00240,TIGR02390,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03674,TIGR02236,TIGR03683,TIGR00658,TIGR00392,TIGR00422,TIGR00442,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR01952,TIGR03626,TIGR03670,TIGR01046,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR01008,TIGR00283,TIGR00425,TIGR03665
HM45_Bin2_renamed	13	6	103	TIGR01213,TIGR01028,TIGR03671,TIGR02338,TIGR00335,TIGR00522,TIGR03674,TIGR00982,TIGR01952,TIGR00337,TIGR02389,TIGR00373,TIGR01008	TIGR00291,TIGR00111,TIGR00134,TIGR01052,TIGR00398,TIGR01018	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR03627,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00064,TIGR03629,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR00521,TIGR00240,TIGR02390,TIGR00037,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR00323,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR00442,TIGR00308,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR03626,TIGR03670,TIGR01046,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448
XS87_01_renamed	23	4	95	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00111,TIGR03671,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR00442,TIGR03626,TIGR02389,TIGR01008,TIGR00405,TIGR00448	TIGR00064,TIGR01052,TIGR00398,TIGR01952	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR03629,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR00240,TIGR02390,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR02236,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR00324,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR03673,TIGR00373,TIGR00283,TIGR00425,TIGR03665
Nitrososphaera_viennensis_EN76_renamed	37	1	84	TIGR00468,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00373,TIGR01008,TIGR00405,TIGR00448	TIGR02236	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR03627,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR03629,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR00283,TIGR00425,TIGR03665
Metallosphaera_yellowstonensis_MK1_renamed	43	0	79	TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR03672,TIGR00111,TIGR01213,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR01052,TIGR00442,TIGR00398,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR02389,TIGR03673,TIGR00373,TIGR01008,TIGR00405,TIGR00448		PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR00021,TIGR03684,TIGR01077,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR00240,TIGR02076,TIGR01025,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03683,TIGR00658,TIGR00422,TIGR00308,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00283,TIGR00425,TIGR03665
